"Sample Name","CT","Delta Rn","Tm1","Tm2","Tm3","Tm4","Annealing_temperature(?C)","Primer_concentration_(uM)","Primer_volume","Primer_name","Sample_volume","Additional_comments","Well Position","filename","run_endtime","Well","Omit","Target Name","Task","Reporter","Quencher","Ct Mean","Ct SD","Quantity","Quantity Mean","Quantity SD","Y-Intercept","R(superscript 2)","Slope","Efficiency","Automatic Ct Threshold","Ct Threshold","Automatic Baseline","Baseline Start","Baseline End","Amp Status","Comments","Cq Conf","CQCONF","HIGHSD","OUTLIERRG","MTP"
"731","35.5562934875488","2.8242290019989","81.8737411499023","84.9449615478516","","","55","10","0.5","16SNEST","4.4","sentino","D8","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST","44","FALSE","Target 1","UNKNOWN","SYBR","None","34.0736808776855","1.38483715057373","","","","","","","","TRUE","0.0812147714869981","TRUE","3","31","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.940583254470402","N","Y","N","Y"
"731","33.8511848449707","2.79015874862671","83.3628082275391","","","","55","10","0.5","16SNEST","4.4","sentino","D9","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST","45","FALSE","Target 1","UNKNOWN","SYBR","None","34.0736808776855","1.38483715057373","","","","","","","","TRUE","0.0812147714869981","TRUE","3","30","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.958570428952625","N","Y","N","N"
"732","34.6070518493652","1.74959063529968","83.8565521240234","80.2357635498047","","","55","10","0.5","16SNEST","4.4","sentino","D10","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST","46","FALSE","Target 1","UNKNOWN","SYBR","None","33.8558311462402","1.03122806549072","","","","","","","","TRUE","0.0812147714869981","TRUE","3","31","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.963254315838697","N","Y","N","Y"
"732","32.6801071166992","1.70095920562744","82.5245361328125","","","","55","10","0.5","16SNEST","4.4","sentino","D11","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST","47","FALSE","Target 1","UNKNOWN","SYBR","None","33.8558311462402","1.03122806549072","","","","","","","","TRUE","0.0812147714869981","TRUE","3","29","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.972367840713514","N","Y","N","N"
"732","34.2803344726562","2.02065587043762","82.5792617797852","","","","55","10","0.5","16SNEST","4.4","sentino","D12","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST","48","FALSE","Target 1","UNKNOWN","SYBR","None","33.8558311462402","1.03122806549072","","","","","","","","TRUE","0.0812147714869981","TRUE","3","30","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.946088205142367","N","Y","N","N"
"733_WC","28.9770050048828","1.99344873428345","80.7781295776367","","","","55","10","0.5","16SNEST","4.4","control_sentino","E1","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST","49","FALSE","Target 1","UNKNOWN","SYBR","None","28.3509998321533","0.568855047225952","","","","","","","","TRUE","0.0812147714869981","TRUE","3","25","Amp","55, 10, 0.5, 16SNEST, 4.4, control_sentino","0.903323819861625","N","Y","N","N"
"733_WC","27.8657054901123","2.00229072570801","80.7781295776367","","","","55","10","0.5","16SNEST","4.4","control_sentino","E2","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST","50","FALSE","Target 1","UNKNOWN","SYBR","None","28.3509998321533","0.568855047225952","","","","","","","","TRUE","0.0812147714869981","TRUE","3","24","Amp","55, 10, 0.5, 16SNEST, 4.4, control_sentino","0.925815427989953","N","Y","N","N"
"733_WC","28.2102909088135","2.02331137657166","80.8370666503906","","","","55","10","0.5","16SNEST","4.4","control_sentino","E3","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST","51","FALSE","Target 1","UNKNOWN","SYBR","None","28.3509998321533","0.568855047225952","","","","","","","","TRUE","0.0812147714869981","TRUE","3","24","Amp","55, 10, 0.5, 16SNEST, 4.4, control_sentino","0.907306858484986","N","Y","N","N"
"734","33.3095932006836","1.91940772533417","83.140998840332","","","","55","10","0.5","16SNEST","4.4","sentino","E4","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST","52","FALSE","Target 1","UNKNOWN","SYBR","None","33.2184944152832","0.377945393323898","","","","","","","","TRUE","0.0812147714869981","TRUE","3","29","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.983415772967227","N","N","N","N"
"734","32.8033256530762","1.96539890766144","82.9652481079102","","","","55","10","0.5","16SNEST","4.4","sentino","E5","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST","53","FALSE","Target 1","UNKNOWN","SYBR","None","33.2184944152832","0.377945393323898","","","","","","","","TRUE","0.0812147714869981","TRUE","3","29","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.970542124935251","N","N","N","N"
